"No.","Time","Source","PHY","Protocol","Length","Delta time (\302\265s end to start)","SN","NESN","More Data","Event counter"
"2202","1.795","SamsungE_1e:18:bf","LE 1M","LE LL","34","5060\302\265s","","","","0"
"2203","1.795","SamsungE_1e:18:bf","LE 1M","LE LL","34","585\302\265s","","","","0"
"2204","1.796","SamsungE_1e:18:bf","LE 1M","LE LL","34","586\302\265s","","","","0"
"2205","1.796","21:7a:9c:33:34:d4","LE 1M","LE LL","37","1303\302\265s","","","","0"
"2206","1.797","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"2207","1.798","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"2208","1.798","db:33:b6:7c:a2:b1","LE 1M","LE LL","14","87\302\265s","","","","0"
"2209","1.799","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"2210","1.800","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"2211","1.801","01:61:72:42:77:a7","LE 1M","LE LL","37","1976\302\265s","","","","0"
"2212","1.802","01:61:72:42:77:a7","LE 1M","LE LL","37","197\302\265s","","","","0"
"2213","1.803","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"2214","1.804","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","7061\302\265s","","","","0"
"2215","1.804","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","11798\302\265s","","","","0"
"2216","1.805","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"2217","1.806","SamsungE_1e:32:63","LE 1M","LE LL","37","832\302\265s","","","","0"
"2218","1.806","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"2219","1.807","2f:aa:48:1e:32:63","LE 1M","LE LL","37","562\302\265s","","","","0"
"2220","1.808","5d:fd:6b:b6:01:74","LE 1M","LE LL","32","2409\302\265s","","","","0"
"2221","1.809","5d:fd:6b:b6:01:74","LE 1M","LE LL","32","455\302\265s","","","","0"
"2222","1.810","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","1490\302\265s","","","","0"
"2223","1.810","ce:65:56:ca:be:8d","LE 1M","LE LL","35","12648\302\265s","","","","0"
"2224","1.811","c6:65:16:ca:be:8d","LE 1M","LE LL","35","360\302\265s","","","","0"
"2225","1.812","IntelCor_54:a9:15","LE 1M","LE LL","12","870\302\265s","","","","0"
"2226","1.812","c9:9d:ce:6a:b2:a3","LE 1M","LE LL","36","1079\302\265s","","","","0"
"2227","1.813","16:79:cc:6c:eb:aa","LE 1M","LE LL","36","5100\302\265s","","","","0"
"2228","1.814","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","136\302\265s","","","","0"
"2229","1.815","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","5094\302\265s","","","","0"
"2230","1.816","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","137\302\265s","","","","0"
"2231","1.818","55:01:2a:98:35:1d","LE 1M","LE LL","23","20231\302\265s","","","","0"
"2232","1.819","55:01:2a:98:35:1d","LE 1M","LE LL","23","876\302\265s","","","","0"
"2233","1.826","82:e8:2c:83:3b:90","LE 1M","LE LL","35","6868\302\265s","","","","0"
"2234","1.827","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"2235","1.828","66:56:77:6b:bd:c7","LE 1M","LE LL","12","871\302\265s","","","","0"
"2236","1.830","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","1557\302\265s","","","","0"
"2237","1.831","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"2238","1.831","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","181\302\265s","","","","0"
"2239","1.839","21:7a:9c:33:34:d4","LE 1M","LE LL","37","7339\302\265s","","","","0"
"2240","1.839","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"2241","1.840","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"2242","1.846","SamsungE_1e:32:63","LE 1M","LE LL","37","5404\302\265s","","","","0"
"2243","1.847","01:61:72:42:77:a7","LE 1M","LE LL","37","388\302\265s","","","","0"
"2244","1.847","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"2245","1.864","51:48:89:c2:ea:aa","LE 1M","LE LL","37","16078\302\265s","","","","0"
"2246","1.864","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"2247","1.865","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"2248","1.867","SamsungE_1e:32:63","LE 1M","LE LL","37","2021\302\265s","","","","0"
"2249","1.873","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5984\302\265s","","","","0"
"2250","1.874","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"2251","1.882","59:51:34:3a:99:17","LE 1M","LE LL","21","8209\302\265s","","","","0"
"2252","1.883","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"2253","1.884","59:51:34:3a:99:17","LE 1M","LE LL","21","355\302\265s","","","","0"
"2254","1.884","06:94:a3:57:80:5b","LE 1M","LE LL","37","312\302\265s","","","","0"
"2255","1.893","SamsungE_1e:18:bf","LE 1M","LE LL","34","8041\302\265s","","","","0"
"2256","1.899","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","6065\302\265s","","","","0"
"2257","1.903","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","4099\302\265s","","","","0"
"2258","1.904","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","136\302\265s","","","","0"
"2259","1.904","0b:9a:ba:f9:c8:35","LE 1M","LE LL","36","137\302\265s","","","","0"
"2260","1.915","7c:89:95:02:84:47","LE 1M","LE LL","24","10809\302\265s","","","","0"
"2261","1.916","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"2262","1.917","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"2263","1.920","SamsungE_1e:32:63","LE 1M","LE LL","37","2680\302\265s","","","","0"
"2264","1.923","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3484\302\265s","","","","0"
"2265","1.924","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"2266","1.925","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","731\302\265s","","","","0"
"2267","1.925","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"2268","1.926","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"2269","1.930","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","3249\302\265s","","","","0"
"2270","1.931","82:e8:2c:83:3b:90","LE 1M","LE LL","35","899\302\265s","","","","0"
"2271","1.932","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"2272","1.933","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","635\302\265s","","","","0"
"2273","1.933","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"2274","1.934","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"2275","1.934","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","216\302\265s","","","","0"
"2276","1.935","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","211\302\265s","","","","0"
"2277","1.935","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"2278","1.937","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","1619\302\265s","","","","0"
"2279","1.938","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","209\302\265s","","","","0"
"2280","1.939","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","193\302\265s","","","","0"
"2281","1.939","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","333\302\265s","","","","0"
"2282","1.941","21:7a:9c:33:34:d4","LE 1M","LE LL","37","1748\302\265s","","","","0"
"2283","1.942","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"2284","1.946","01:61:72:42:77:a7","LE 1M","LE LL","37","3740\302\265s","","","","0"
"2285","1.947","01:61:72:42:77:a7","LE 1M","LE LL","37","197\302\265s","","","","0"
"2286","1.947","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"2287","1.949","4d:be:63:3e:45:54","LE 1M","LE LL","25","1741\302\265s","","","","0"
"2288","1.950","4d:be:63:3e:45:54","LE 1M","LE LL","25","367\302\265s","","","","0"
"2289","1.951","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"2290","1.969","51:48:89:c2:ea:aa","LE 1M","LE LL","37","18367\302\265s","","","","0"
"2291","1.970","62:8b:7b:0c:62:b1","LE 1M","LE LL","14","73\302\265s","","","","0"
"2292","1.970","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"2293","1.971","SamsungE_1e:32:63","LE 1M","LE LL","37","519\302\265s","","","","0"
"2294","1.979","4a:67:0a:3d:35:7e","LE 1M","LE LL","31","7784\302\265s","","","","0"
"2295","1.982","2b:30:4f:37:6b:88","LE 1M","LE LL","34","2650\302\265s","","","","0"
"2296","1.985","14:14:25:76:4d:47","LE 1M","LE LL","37","3129\302\265s","","","","0"
"2297","1.986","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"2298","1.987","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"2299","1.987","06:94:a3:57:80:5b","LE 1M","LE LL","37","225\302\265s","","","","0"
"2300","1.988","06:94:83:57:80:5e","LE 1M","LE LL","101","178\302\265s","","","","0"
"2301","1.998","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9013\302\265s","","","","0"
"2302","1.999","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","1381\302\265s","","","","0"
"2303","2.001","7c:37:7d:f1:15:83","LE 1M","LE LL","24","1121\302\265s","","","","0"
"2304","2.001","7c:37:7d:f1:15:83","LE 1M","LE LL","24","398\302\265s","","","","0"
"2305","2.004","SamsungE_1e:32:63","LE 1M","LE LL","37","2334\302\265s","","","","0"
"2306","2.005","55:01:2a:98:35:1d","LE 1M","LE LL","23","324\302\265s","","","","0"
"2307","2.005","55:01:2a:98:35:1d","LE 1M","LE LL","23","517\302\265s","","","","0"
"2308","2.006","55:01:2a:98:35:1d","LE 1M","LE LL","23","490\302\265s","","","","0"
"2309","2.008","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","1570\302\265s","","","","0"
"2310","2.009","7c:86:33:73:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"2311","2.018","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9089\302\265s","","","","0"
"2312","2.018","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"2313","2.019","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"2314","2.032","82:e8:2c:83:3b:90","LE 1M","LE LL","35","12851\302\265s","","","","0"
"2315","2.033","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"2316","2.035","SamsungE_1e:32:63","LE 1M","LE LL","229","2215\302\265s","","","","0"
"2317","2.038","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","353\302\265s","","","","0"
"2318","2.038","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","181\302\265s","","","","0"
"2319","2.039","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
